building_id,rep_point,geohash
13102-bldg-5091,POINT (139.7619880513203 35.669754396503954),xn76um7x6k5
13102-bldg-5099,POINT (139.76203026587203 35.6697869546575),xn76um7xe65
13102-bldg-5125,POINT (139.76207381327862 35.66981828256356),xn76um7xu25
13102-bldg-5141,POINT (139.76210888411458 35.66985718126703),xn76um7xvpm
13102-bldg-4954,POINT (139.76238690101698 35.669545825194895),xn76um7y5tm
13102-bldg-4988,POINT (139.76244215944612 35.66959988164896),xn76um7ykzq
13102-bldg-5120,POINT (139.76232453155774 35.66979865620803),xn76um7zdhq
13102-bldg-5094,POINT (139.76240231390815 35.6697741577952),xn76um7zkpb
13102-bldg-5073,POINT (139.76249948839185 35.66969181453532),xn76um7zn23
13101-bldg-37,POINT (139.7574028861093 35.67058101715497),xn76um8hpw2
13101-bldg-27,POINT (139.75785710057454 35.670767398223425),xn76um8t60g
13101-bldg-38,POINT (139.75822592069153 35.67095576450683),xn76um8y6sn
13101-bldg-20,POINT (139.7585144748039 35.670190279607134),xn76um91cmm
13102-bldg-5182,POINT (139.75960303547959 35.66987372619619),xn76um9b4f3
13102-bldg-5322,POINT (139.75974243703513 35.67001961777521),xn76um9byj9
13101-bldg-24,POINT (139.7585318233818 35.670630895824),xn76um9h3zd
13101-bldg-33,POINT (139.7587647947889 35.67085783492125),xn76um9jz3b
13101-bldg-30,POINT (139.75905243995828 35.67074689372685),xn76um9mjvn
13101-bldg-45,POINT (139.75901434859563 35.67114452119196),xn76um9rmp6
13101-bldg-55,POINT (139.75739420557298 35.67128893777893),xn76umb0r64
13101-bldg-64,POINT (139.7572625187992 35.671857218310684),xn76umb5sk0
13101-bldg-57,POINT (139.75836427501451 35.67143618823134),xn76umbcjvt
13101-bldg-70,POINT (139.75778438002445 35.671761716294256),xn76umbe06m
13101-bldg-110,POINT (139.7583536727905 35.6723108532548),xn76umbym8t
13101-bldg-40,POINT (139.75872303813054 35.6712585547338),xn76umc0nk9
13101-bldg-46,POINT (139.75887973156009 35.671476006968156),xn76umc33vj
13101-bldg-72,POINT (139.75938627842956 35.67178418939969),xn76umcejwx
13101-bldg-106,POINT (139.75966684201168 35.67259440149954),xn76umczum8
13102-bldg-5302,POINT (139.76034154538488 35.6700617827123),xn76umd35vr
13102-bldg-5371,POINT (139.76019629575617 35.670157976369616),xn76umd38x7
13102-bldg-5370,POINT (139.760418958841 35.67017969020776),xn76umd3vg3
13102-bldg-5361,POINT (139.7599426012 35.6702463678917),xn76umd44xy
13102-bldg-5410,POINT (139.75997448951415 35.670286390305925),xn76umd47rq
13102-bldg-5496,POINT (139.75985414060324 35.67037011855099),xn76umd4bwu
13102-bldg-5447,POINT (139.76002517436999 35.67033311856012),xn76umd4u8h
13102-bldg-5528,POINT (139.75991025266094 35.670443257622544),xn76umd53uw
13102-bldg-5580,POINT (139.759949810073 35.67049602063594),xn76umd5dy7
13102-bldg-5499,POINT (139.76008701027877 35.670397306101535),xn76umd5nh4
13102-bldg-5406,POINT (139.76026906177373 35.670276853472195),xn76umd66m9
13102-bldg-5435,POINT (139.76031837307335 35.670339180908584),xn76umd6g3n
13102-bldg-5542,POINT (139.76045290088697 35.67045133700256),xn76umd7qw4
13102-bldg-5572,POINT (139.76049632114214 35.67052883897333),xn76umd7zse
13102-bldg-5205,POINT (139.7608106342939 35.669953669650695),xn76umd8wcm
13102-bldg-5224,POINT (139.7608468255291 35.669988879799135),xn76umd8xzb
13102-bldg-5154,POINT (139.7608860636291 35.66989244994793),xn76umdb0tv
13102-bldg-5168,POINT (139.76091229331254 35.66991859639707),xn76umdb36c
13102-bldg-5192,POINT (139.7609453695991 35.66994385209767),xn76umdb6p6
13102-bldg-5260,POINT (139.76095663185401 35.670017281180485),xn76umdbfm4
13102-bldg-5324,POINT (139.761026707896 35.67009911110565),xn76umdc7uq
13102-bldg-5283,POINT (139.76112843570922 35.67011189112506),xn76umdcqqf
13102-bldg-5328,POINT (139.76116383048551 35.67015038519944),xn76umdcxjv
13102-bldg-5476,POINT (139.76051808088783 35.670320476915116),xn76umdd8je
13102-bldg-5468,POINT (139.76067219228855 35.67036104399628),xn76umddgtn
13102-bldg-5495,POINT (139.76056176051088 35.67042521614175),xn76umde31h
13102-bldg-5551,POINT (139.76053726479012 35.670484968938446),xn76umde8s3
13102-bldg-5530,POINT (139.76059623810482 35.67048058867023),xn76umde9gt
13102-bldg-5507,POINT (139.7606209471101 35.67046344367338),xn76umded82
13102-bldg-5506,POINT (139.7607398683975 35.67043568659944),xn76umdem70
13102-bldg-5382,POINT (139.76109264750485 35.670230107666384),xn76umdfjkz
13102-bldg-5623,POINT (139.7603210688899 35.670605639807),xn76umdk7db
13102-bldg-5658,POINT (139.76036177220521 35.67069481634322),xn76umdku7r
13102-bldg-5710,POINT (139.7604098959874 35.670809857058266),xn76umdmt8f
13102-bldg-16300,POINT (139.76046209938883 35.67086650961478),xn76umdmyg3
13102-bldg-5834,POINT (139.7602464071879 35.67097973262893),xn76umdq9b8
13102-bldg-5752,POINT (139.76037069254275 35.67089334524902),xn76umdqh8m
13102-bldg-5946,POINT (139.76042131710668 35.671084319183805),xn76umdrju5
13102-bldg-5600,POINT (139.76062654330852 35.67055908402088),xn76umds4dh
13102-bldg-5736,POINT (139.76085592476932 35.67067200171401),xn76umdsxzp
13102-bldg-5791,POINT (139.7605891052488 35.67084085965679),xn76umdt9y8
13102-bldg-5821,POINT (139.76064746496448 35.671000168229526),xn76umdwehk
13102-bldg-5928,POINT (139.76085259723388 35.67118166780543),xn76umdxxyh
13102-bldg-5818,POINT (139.761035428806 35.67101489677914),xn76umdyspj
13102-bldg-5839,POINT (139.7610711137976 35.67105031087989),xn76umdyuvx
13102-bldg-5867,POINT (139.7611317265767 35.67105616746998),xn76umdyyqv
13102-bldg-5961,POINT (139.76095790373435 35.671208897272194),xn76umdzf77
13102-bldg-5884,POINT (139.7611761078431 35.67114304981949),xn76umdzrrn
13102-bldg-5196,POINT (139.76120279034527 35.66991966676227),xn76ume024f
13102-bldg-5261,POINT (139.761323704771 35.669879122464344),xn76ume04gk
13102-bldg-5346,POINT (139.76121328425333 35.6701979553183),xn76ume1bqc
13102-bldg-5307,POINT (139.7614366603479 35.670095834671564),xn76ume1meb
13102-bldg-5353,POINT (139.7614925801345 35.67018618741795),xn76ume1yud
13102-bldg-5239,POINT (139.76155827817797 35.67000992774363),xn76ume2b7g
13102-bldg-5277,POINT (139.76158807726966 35.67007595893717),xn76ume3301
13102-bldg-5318,POINT (139.76163249844453 35.67011710778511),xn76ume36pf
13102-bldg-5386,POINT (139.76126109716884 35.67023886397177),xn76ume41qm
13102-bldg-5552,POINT (139.76133674843476 35.670391397555186),xn76ume554y
13102-bldg-5439,POINT (139.76167788778125 35.670246103403215),xn76ume65pu
13102-bldg-5269,POINT (139.76199631109216 35.67002723650832),xn76ume8fx1
13102-bldg-5187,POINT (139.76220063515316 35.66990716758041),xn76ume8r2d
13102-bldg-5212,POINT (139.76213883766468 35.66994830003249),xn76ume8tbk
13102-bldg-5388,POINT (139.7622834069195 35.67017099601963),xn76umecc1z
13102-bldg-5525,POINT (139.76197199354377 35.67041141496967),xn76umee1yx
13102-bldg-5456,POINT (139.7623186485252 35.6703202349518),xn76umefdjd
13102-bldg-5392,POINT (139.7624579467767 35.67021436205533),xn76umefj3f
13102-bldg-5531,POINT (139.76244009081617 35.67038313865971),xn76umeghck
13102-bldg-5616,POINT (139.7616582398139 35.67062495688584),xn76umek6wm
13102-bldg-5649,POINT (139.76157336601992 35.67066748211425),xn76umek8wq
13102-bldg-5673,POINT (139.76165616512486 35.670720881473805),xn76umem48k
13102-bldg-5701,POINT (139.76168465540562 35.67078957939492),xn76umem7m1
13102-bldg-5679,POINT (139.76175699454694 35.670735941295725),xn76umemhgp
13102-bldg-5746,POINT (139.76180448462944 35.67084144907915),xn76umemwnf
13102-bldg-5786,POINT (139.76126229837206 35.670937113970254),xn76umen32w
13102-bldg-5808,POINT (139.76131028291118 35.670979862962156),xn76umend8d
13102-bldg-5842,POINT (139.76136748214154 35.67103639208347),xn76umenggh
13102-bldg-5921,POINT (139.76124131545515 35.671164902343435),xn76umep8gn
13102-bldg-5918,POINT (139.76133976885347 35.67121380414324),xn76umepgk0
13102-bldg-5858,POINT (139.76143712580475 35.67109524172509),xn76umepjw0
13102-bldg-5889,POINT (139.76148073902596 35.67114206068036),xn76umepqwc
13102-bldg-5915,POINT (139.76151726130118 35.6711744982697),xn76umepxku
13102-bldg-5941,POINT (139.7615786521642 35.67121735442839),xn76umerbuf
13102-bldg-5827,POINT (139.76222587879292 35.670773399025926),xn76umetrfh
13102-bldg-5635,POINT (139.76256123943952 35.670552420957875),xn76umeup8z
13102-bldg-5797,POINT (139.76189599046563 35.6709273215614),xn76umew0nz
13102-bldg-5815,POINT (139.76191778758212 35.671010543291736),xn76umew8wr
13102-bldg-5898,POINT (139.76207000248633 35.67107464456551),xn76umexh62
13102-bldg-5933,POINT (139.76214184136614 35.671232399426735),xn76umexvzw
13102-bldg-5877,POINT (139.7623997865056 35.67109323876367),xn76umez5vw
13102-bldg-5902,POINT (139.7624653445023 35.67115712338898),xn76umezt3x
13102-bldg-5931,POINT (139.76256245056916 35.671199404955445),xn76umezz9x
13102-bldg-5967,POINT (139.76070519760063 35.67127720453781),xn76umf8k2p
13102-bldg-5998,POINT (139.7608069230096 35.67128639572256),xn76umf8qcd
13102-bldg-6018,POINT (139.76082905103186 35.67136677673525),xn76umf8z2e
13102-bldg-6137,POINT (139.760599086052 35.671445042206884),xn76umf91zr
13102-bldg-6157,POINT (139.76081629456021 35.671560172549),xn76umf9zhc
13102-bldg-6040,POINT (139.7609092354098 35.67137303095546),xn76umfbc1z
13102-bldg-5974,POINT (139.76103968479276 35.67128287863214),xn76umfbk30
13102-bldg-5991,POINT (139.76106694283388 35.671309415877055),xn76umfbkyh
13102-bldg-6012,POINT (139.76108825664068 35.67134387350794),xn76umfbtkk
13102-bldg-6025,POINT (139.7611373670889 35.67136956821966),xn76umfby91
13102-bldg-6109,POINT (139.76097505084044 35.671446254488544),xn76umfc4z8
13102-bldg-6390,POINT (139.7608316912914 35.671780092676784),xn76umfepmv
13102-bldg-6189,POINT (139.7608946941503 35.67162038729624),xn76umff2bh
13102-bldg-6229,POINT (139.7608813459529 35.67167574994977),xn76umff8d6
13102-bldg-6279,POINT (139.76094689762152 35.67172269714192),xn76umfff55
13102-bldg-6207,POINT (139.76119391826558 35.671578668939574),xn76umffpb5
13101-bldg-92,POINT (139.75994109116957 35.67241545188708),xn76umfnfsj
13101-bldg-89,POINT (139.76002826219369 35.67238347895227),xn76umfnswq
13101-bldg-94,POINT (139.75985193013082 35.67245125261062),xn76umfp0df
13101-bldg-98,POINT (139.76001151907542 35.672537161810105),xn76umfps6c
13102-bldg-6560,POINT (139.76068877871572 35.67214544981774),xn76umftk1f
13102-bldg-6602,POINT (139.76081751820766 35.67217248074708),xn76umftrnf
13102-bldg-5940,POINT (139.76126779929857 35.6712364036716),xn76umg0186
13102-bldg-5957,POINT (139.76129907271536 35.67126756660016),xn76umg04q1
13102-bldg-5983,POINT (139.7613624946988 35.67129199163816),xn76umg07fc
13102-bldg-18027,POINT (139.76141578438887 35.67137991862415),xn76umg0v50
13102-bldg-6118,POINT (139.76152144697244 35.67146540329754),xn76umg1r7p
13102-bldg-5964,POINT (139.76161886428946 35.67125968880487),xn76umg21ub
13102-bldg-6024,POINT (139.76169451398007 35.67133073252328),xn76umg2ed0
13102-bldg-6112,POINT (139.76168242147529 35.67150231383518),xn76umg3e1z
13102-bldg-6060,POINT (139.7617758564291 35.67141017737773),xn76umg3j2v
13102-bldg-6077,POINT (139.7618225999931 35.67144370140453),xn76umg3nx0
13102-bldg-6108,POINT (139.76185322170622 35.67148255629422),xn76umg3rnr
13102-bldg-6153,POINT (139.76174674590706 35.67156852289081),xn76umg3uwr
13102-bldg-6202,POINT (139.76131057801527 35.6716073288839),xn76umg44td
13102-bldg-6254,POINT (139.7612114950367 35.67168623145754),xn76umg48k2
13102-bldg-6158,POINT (139.76137914845626 35.67159215986968),xn76umg4h4t
13102-bldg-6232,POINT (139.76140300684466 35.6716447672809),xn76umg4ksx
13102-bldg-6259,POINT (139.7614580806443 35.67168983671649),xn76umg4whb
13101-bldg-11490,POINT (139.76128423412482 35.67176005725831),xn76umg51fn
13102-bldg-6347,POINT (139.76150654735972 35.67180877001466),xn76umg5r5h
13102-bldg-6201,POINT (139.76165617341832 35.67158883095606),xn76umg64dh
13102-bldg-6285,POINT (139.76182106718593 35.67169222921207),xn76umg6wmr
13102-bldg-5993,POINT (139.76223775088934 35.67127334974927),xn76umgb0pm
13102-bldg-6032,POINT (139.76234355587928 35.671342896396084),xn76umgbdsk
13102-bldg-5952,POINT (139.76251026123796 35.67124311959904),xn76umgbn99
13102-bldg-6172,POINT (139.76253635979035 35.67156112558034),xn76umgczhu
13102-bldg-6211,POINT (139.7619630813868 35.67158967915114),xn76umgd1f3
13102-bldg-6485,POINT (139.76162187271166 35.67204785935527),xn76umgk9zd
13102-bldg-6488,POINT (139.7617005381962 35.67204162260001),xn76umgkewt
13102-bldg-6474,POINT (139.76180611034417 35.67202204095682),xn76umgkw4g
13102-bldg-6771,POINT (139.76150716293932 35.67237342788046),xn76umgnxhm
13102-bldg-6601,POINT (139.76197456166167 35.67214914701509),xn76umgt649
13102-bldg-6831,POINT (139.76246441869037 35.67217995345034),xn76umgvt2q
13102-bldg-6681,POINT (139.76209768153274 35.67239190184272),xn76umgwszv
13102-bldg-3858,POINT (139.7626602980646 35.66718034941279),xn76umh06h2
13102-bldg-3904,POINT (139.76260118264656 35.66728588021864),xn76umh0bxu
13102-bldg-3907,POINT (139.76282886372223 35.66729137110258),xn76umh1jcn
13102-bldg-3928,POINT (139.76289153384988 35.66736006620804),xn76umh1rmv
13102-bldg-3962,POINT (139.76280320380772 35.667456145561054),xn76umh1vre
13102-bldg-3940,POINT (139.7629582665422 35.66740001241919),xn76umh38vr
13102-bldg-3966,POINT (139.76301859932698 35.6674533154669),xn76umh3frh
13102-bldg-4022,POINT (139.76266466423425 35.66757080062565),xn76umh4djh
13102-bldg-4040,POINT (139.76258471404915 35.66763956035057),xn76umh503b
13102-bldg-16139,POINT (139.76274726160452 35.66771534753636),xn76umh5s01
13102-bldg-4071,POINT (139.76308967460702 35.66760682078252),xn76umh6u5c
13102-bldg-4012,POINT (139.76321554695755 35.66758289628031),xn76umh6wzq
13102-bldg-4130,POINT (139.7629305471617 35.66776985360227),xn76umh7b64
13102-bldg-4036,POINT (139.7632280399855 35.667642379042235),xn76umh7p62
13102-bldg-3986,POINT (139.76393076000528 35.667438330309686),xn76umhczsk
13102-bldg-4065,POINT (139.76372870749648 35.66759949013384),xn76umhfffm
13102-bldg-4138,POINT (139.76287033076568 35.66785775246348),xn76umhhqft
13102-bldg-4144,POINT (139.76289896500046 35.667877452719296),xn76umhhrw6
13102-bldg-4196,POINT (139.76264113677954 35.667988553779466),xn76umhj1df
13102-bldg-4217,POINT (139.76271720239652 35.66803891765244),xn76umhj7k7
13102-bldg-4230,POINT (139.7626345606351 35.66810184720881),xn76umhjc2j
13102-bldg-4151,POINT (139.76293096990761 35.667907939248536),xn76umhk87f
13102-bldg-4200,POINT (139.7630908825322 35.66801898068577),xn76umhmk09
13102-bldg-4218,POINT (139.76313946035916 35.66805379134459),xn76umhmmpn
13102-bldg-4287,POINT (139.76284642512363 35.66822756588537),xn76umhnqre
13102-bldg-4318,POINT (139.76276100649102 35.66829031529567),xn76umhnu7h
13102-bldg-4374,POINT (139.7626306712055 35.66840769320264),xn76umhp934
13102-bldg-4359,POINT (139.7628751206466 35.66837102140251),xn76umhpr43
13102-bldg-4257,POINT (139.76292162558536 35.66816540518003),xn76umhq05g
13102-bldg-4354,POINT (139.76304940118834 35.668306497553964),xn76umhqgn5
13102-bldg-4414,POINT (139.76307871971304 35.66846867368912),xn76umhrgu2
13102-bldg-4178,POINT (139.7634175724752 35.66790528346266),xn76umhseem
13102-bldg-4184,POINT (139.76357359682456 35.66786559588553),xn76umhsrk1
13102-bldg-4299,POINT (139.7633073169058 35.66810497968909),xn76umhtc0e
13102-bldg-4216,POINT (139.763571090233 35.66803017417579),xn76umhtr68
13102-bldg-4203,POINT (139.7637706243441 35.66801772822141),xn76umhv7bk
13102-bldg-4226,POINT (139.76383346763112 35.668064652570315),xn76umhvt35
13102-bldg-4250,POINT (139.76390403600837 35.66811869267233),xn76umhvz50
13102-bldg-4270,POINT (139.76347921327334 35.66818150430677),xn76umhwjng
13102-bldg-4286,POINT (139.76352645118396 35.66828719024172),xn76umhwy4w
13102-bldg-4298,POINT (139.76375542221277 35.668166704612084),xn76umhy5s1
13102-bldg-4401,POINT (139.76371387487987 35.66842435735957),xn76umhzds4
13102-bldg-3847,POINT (139.76447296264942 35.667239815546566),xn76umj2sr2
13102-bldg-4118,POINT (139.76401421190133 35.66764798082407),xn76umj51e6
13102-bldg-3905,POINT (139.76467923204962 35.667147745464206),xn76umj81n4
13102-bldg-3890,POINT (139.76491026453166 35.66727680892684),xn76umj8yqq
13102-bldg-3931,POINT (139.76479365483692 35.667379594672624),xn76umj9e9r
13102-bldg-3945,POINT (139.76488221617666 35.667388223486576),xn76umj9tg1
13102-bldg-3959,POINT (139.76490864092875 35.66744815633473),xn76umj9yqj
13102-bldg-3872,POINT (139.76522504305322 35.66714875108562),xn76umjbjy3
13102-bldg-3882,POINT (139.76523911631162 35.66727780631125),xn76umjbyn7
13102-bldg-3893,POINT (139.7650018990949 35.66728896947406),xn76umjc08d
13102-bldg-3939,POINT (139.76502170150215 35.667383530797586),xn76umjc941
13102-bldg-3908,POINT (139.76529553965534 35.667321773141886),xn76umjcpqt
13102-bldg-3949,POINT (139.7651607488519 35.6674157020036),xn76umjcu21
13102-bldg-4019,POINT (139.764939901645 35.667618299559024),xn76umjdzju
13102-bldg-4028,POINT (139.7650457457833 35.667529828501614),xn76umjf3t7
13102-bldg-3972,POINT (139.76523067713202 35.66747552088817),xn76umjfjgm
13102-bldg-4025,POINT (139.76529845018743 35.667569693833634),xn76umjfxsb
13102-bldg-4067,POINT (139.765205867236 35.66767374613785),xn76umjgm27
13102-bldg-4190,POINT (139.7642080978132 35.667811789516435),xn76umjhn45
13102-bldg-4124,POINT (139.76448909587768 35.667826540538734),xn76umjkhsu
13102-bldg-4152,POINT (139.76455593108747 35.667873657188935),xn76umjkqjw
13102-bldg-4242,POINT (139.76441368292598 35.66804528207187),xn76umjm6vs
13102-bldg-4263,POINT (139.76395833723956 35.66816086770133),xn76umjn070
13102-bldg-4276,POINT (139.76400952490994 35.6681986707299),xn76umjn36n
13102-bldg-4330,POINT (139.76394710995962 35.66831218578282),xn76umjnbp2
13102-bldg-4307,POINT (139.76407804830143 35.66824937526493),xn76umjne5d
13102-bldg-4322,POINT (139.76413841281467 35.66829817909556),xn76umjnukx
13102-bldg-4357,POINT (139.764226479621 35.668362604193916),xn76umjpq88
13102-bldg-4412,POINT (139.76412517930154 35.66845176098894),xn76umjpu1m
13102-bldg-4378,POINT (139.76428800592888 35.668461429755126),xn76umjpzgn
13102-bldg-4272,POINT (139.76440867997573 35.66815641828858),xn76umjq4f2
13102-bldg-4283,POINT (139.7644392245034 35.66822713690585),xn76umjq7rr
13102-bldg-4279,POINT (139.7645819869471 35.66821366612317),xn76umjqquc
13102-bldg-4303,POINT (139.76446156475726 35.66826904553092),xn76umjqsp2
13102-bldg-4300,POINT (139.76453328747132 35.66825140733178),xn76umjqtev
13102-bldg-4310,POINT (139.76450521409834 35.66830146401714),xn76umjqvj2
13102-bldg-4364,POINT (139.76435176831956 35.668412521531366),xn76umjr96n
13102-bldg-4195,POINT (139.7646625568078 35.667963837274264),xn76umjsbwm
13102-bldg-4205,POINT (139.76478497346378 35.6680312348882),xn76umjt7dc
13102-bldg-4228,POINT (139.76475101695286 35.66808114232944),xn76umjtdsp
13102-bldg-4255,POINT (139.76466262952442 35.668147227014316),xn76umjw08t
13102-bldg-4468,POINT (139.7649211245695 35.668433807840614),xn76umjxwty
13102-bldg-4379,POINT (139.765101941553 35.66840300919338),xn76umjzdbj
13102-bldg-4406,POINT (139.76523093577188 35.66847248121445),xn76umjzvvj
13102-bldg-4464,POINT (139.7626798079371 35.66858484543323),xn76umk0d6p
13102-bldg-4508,POINT (139.7628267007009 35.668700022524646),xn76umk1jzs
