building_id,rep_point,geohash
13103-bldg-9919,POINT (139.7537765207376 35.66798043056146),xn76ujjt512
13103-bldg-11171,POINT (139.7539443186629 35.66812781068694),xn76ujjtyuv
13103-bldg-10077,POINT (139.75421076088222 35.66784613447988),xn76ujjum0k
13103-bldg-10036,POINT (139.75414118290658 35.66804197458168),xn76ujjv7sb
13103-bldg-22,POINT (139.75408134894133 35.66805949037322),xn76ujjvd05
13103-bldg-8364,POINT (139.7541055979962 35.66813638404434),xn76ujjvfww
13103-bldg-1749,POINT (139.75380380129675 35.668144294450364),xn76ujjw58j
13103-bldg-11245,POINT (139.75381343080792 35.66821254319639),xn76ujjw7us
13103-bldg-812,POINT (139.75365875538344 35.668305429434746),xn76ujjwbq0
13103-bldg-3039,POINT (139.75386707358064 35.66820294121104),xn76ujjwm4u
13103-bldg-7059,POINT (139.7539278245655 35.668262324800985),xn76ujjwww1
13103-bldg-4898,POINT (139.7536980689077 35.66837125570473),xn76ujjx34q
13103-bldg-4671,POINT (139.75396548984696 35.66833153048371),xn76ujjxp6v
13103-bldg-9946,POINT (139.75415916021802 35.66825661375027),xn76ujjyeuy
13103-bldg-1741,POINT (139.7542596796944 35.668461624191416),xn76ujjzy70
13103-bldg-8406,POINT (139.751697218057 35.66849960384747),xn76ujk04d4
13103-bldg-10790,POINT (139.75171976680608 35.66853763740115),xn76ujk0717
13103-bldg-2649,POINT (139.75175473336756 35.66862236578949),xn76ujk0gcj
13103-bldg-1959,POINT (139.7518748141627 35.668591561754475),xn76ujk0weq
13103-bldg-8585,POINT (139.75200917839067 35.66854922984445),xn76ujk23g6
13103-bldg-7959,POINT (139.75197542142624 35.66856047420955),xn76ujk23j9
13103-bldg-9827,POINT (139.75208982187587 35.668523535046305),xn76ujk25ww
13103-bldg-4581,POINT (139.7520469686888 35.66853645585778),xn76ujk269p
13103-bldg-3958,POINT (139.7520494085026 35.66870291917515),xn76ujk36b0
13103-bldg-3051,POINT (139.7520882162339 35.668818162888535),xn76ujk3gtt
13103-bldg-3633,POINT (139.7516469718379 35.668904366635445),xn76ujk43ms
13103-bldg-8535,POINT (139.75169334126608 35.66912476403615),xn76ujk5dqz
13103-bldg-2242,POINT (139.75203928083772 35.668936509611584),xn76ujk6de9
13103-bldg-11365,POINT (139.75210365997182 35.6688757254551),xn76ujk6k03
13103-bldg-4143,POINT (139.75211496173623 35.66891332089246),xn76ujk6kr3
13103-bldg-7514,POINT (139.7522404150777 35.66890331436871),xn76ujk6rjx
13103-bldg-4621,POINT (139.75211797254042 35.668958151227926),xn76ujk6sre
13103-bldg-5136,POINT (139.7522490456234 35.66899175866704),xn76ujk6zmv
13103-bldg-9853,POINT (139.75198333686913 35.66909972110381),xn76ujk794p
13103-bldg-6039,POINT (139.75211721866094 35.66903388676508),xn76ujk7hmg
13103-bldg-3196,POINT (139.7522884311234 35.668648974812825),xn76ujk8bq5
13103-bldg-4017,POINT (139.75236652075404 35.668616634378544),xn76ujk8f0j
13103-bldg-11386,POINT (139.7525862741516 35.668552480124326),xn76ujk8rk1
13103-bldg-9981,POINT (139.75234921561062 35.66866725088904),xn76ujk91c2
13103-bldg-5422,POINT (139.7523553906013 35.668726094686534),xn76ujk93um
13103-bldg-10461,POINT (139.75239100647403 35.66878940783919),xn76ujk9f8r
13103-bldg-10008,POINT (139.75246526288956 35.6686739456543),xn76ujk9h6w
13103-bldg-10739,POINT (139.75271001480797 35.66850909807953),xn76ujkb4hj
13103-bldg-5563,POINT (139.75273597693885 35.66862219948977),xn76ujkbfc0
13103-bldg-11147,POINT (139.75289193694067 35.66857176050376),xn76ujkbqrt
13103-bldg-9429,POINT (139.75282273995288 35.66859363286139),xn76ujkbsgc
13103-bldg-3066,POINT (139.75283867997592 35.66862773823215),xn76ujkbv4j
13103-bldg-4978,POINT (139.75291261696867 35.66860172992827),xn76ujkbwvk
13103-bldg-4102,POINT (139.7526779047388 35.66876339819102),xn76ujkc97m
13103-bldg-3909,POINT (139.75269074755283 35.66881234799022),xn76ujkccsx
13103-bldg-5275,POINT (139.75277036182484 35.66880002662691),xn76ujkcgd6
13103-bldg-7284,POINT (139.75246127877162 35.66887710694745),xn76ujkdk2e
13103-bldg-4905,POINT (139.75255733995695 35.66884550752748),xn76ujkdnde
13103-bldg-5300,POINT (139.75228663279879 35.66915498208804),xn76ujkebk3
13103-bldg-74,POINT (139.75258368002523 35.669026237553425),xn76ujkephr
13103-bldg-4658,POINT (139.75250910422983 35.66911351070497),xn76ujketkx
13103-bldg-10198,POINT (139.75256435132354 35.669094647548405),xn76ujkewc0
13103-bldg-8299,POINT (139.75277916543627 35.66900250417819),xn76ujkfgzc
13103-bldg-9067,POINT (139.75278947802437 35.66886956158996),xn76ujkfhp0
13103-bldg-5619,POINT (139.7528429974469 35.66898176377851),xn76ujkfvk0
13103-bldg-2238,POINT (139.7529136834041 35.66898751120014),xn76ujkfyvj
13103-bldg-3761,POINT (139.7526873768281 35.669052879958),xn76ujkg39k
13103-bldg-1695,POINT (139.75173157395324 35.66933507394813),xn76ujkhgmg
13103-bldg-9828,POINT (139.75166376416374 35.66942924646242),xn76ujkj3z9
13103-bldg-10358,POINT (139.7519845987412 35.6692584092861),xn76ujkk3r8
13103-bldg-9008,POINT (139.75208392321616 35.669829408098174),xn76ujkrgd4
13103-bldg-1100,POINT (139.7524684193679 35.66967892176205),xn76ujkwuw1
13103-bldg-6579,POINT (139.75272470762647 35.66955017727707),xn76ujky4w0
13103-bldg-10674,POINT (139.75278613693848 35.66966641845321),xn76ujkyggy
13103-bldg-4572,POINT (139.75288491514294 35.669519893935416),xn76ujkyn0r
13103-bldg-7030,POINT (139.752701086077 35.66971381973677),xn76ujkz1uw
13103-bldg-8594,POINT (139.7529251518613 35.66986020295617),xn76ujkzzpv
13103-bldg-2545,POINT (139.75301676919932 35.6684876764482),xn76ujm0124
13103-bldg-3541,POINT (139.75301887665506 35.66854341596203),xn76ujm0367
13103-bldg-6904,POINT (139.75308169381506 35.66851521698104),xn76ujm04v4
13103-bldg-7999,POINT (139.75312431598806 35.668582912540735),xn76ujm0ecf
13103-bldg-2806,POINT (139.75315363576328 35.668489107213844),xn76ujm0h82
13103-bldg-7265,POINT (139.75296041809307 35.668828749277246),xn76ujm1bp8
13103-bldg-7407,POINT (139.7531815000852 35.66871027633112),xn76ujm1m1t
13103-bldg-10215,POINT (139.75317996280515 35.66882405941813),xn76ujm1vne
13103-bldg-2821,POINT (139.7534532787322 35.66853155518896),xn76ujm272p
13103-bldg-1330,POINT (139.75351294955445 35.66861556594787),xn76ujm2szu
13103-bldg-10934,POINT (139.7535146948087 35.66873419588495),xn76ujm3kvv
13103-bldg-2137,POINT (139.7532081357943 35.66888863493765),xn76ujm4mfb
13103-bldg-546,POINT (139.7533075568095 35.668837303729966),xn76ujm6015
13103-bldg-9583,POINT (139.75375475995494 35.66858445800849),xn76ujm8dd0
13103-bldg-3624,POINT (139.7540320279385 35.66850200280583),xn76ujmb0fx
13103-bldg-2793,POINT (139.7541609787992 35.668665238589114),xn76ujmc5cp
13103-bldg-3659,POINT (139.7538051020681 35.66915402041023),xn76ujmegsn
13103-bldg-8782,POINT (139.753918402713 35.669122532632606),xn76ujmewq6
13103-bldg-11379,POINT (139.7541494919741 35.66890661040324),xn76ujmf7wn
13103-bldg-4312,POINT (139.75302866380648 35.6694811367631),xn76ujmjc95
13103-bldg-10387,POINT (139.75314149366366 35.66938964927401),xn76ujmjk0p
13103-bldg-9618,POINT (139.75343737625076 35.66929009469755),xn76ujmkeje
13103-bldg-5713,POINT (139.75359545556324 35.6692865831158),xn76ujmkwuc
13103-bldg-1684,POINT (139.7533325083407 35.6693994595743),xn76ujmm29v
13103-bldg-2917,POINT (139.75318170738072 35.66953172713566),xn76ujmnj4t
13103-bldg-5730,POINT (139.75373022602733 35.669196648352425),xn76ujms1un
13103-bldg-6588,POINT (139.75377216437576 35.66933600184558),xn76ujmsfyj
13103-bldg-9305,POINT (139.75390507820498 35.66928733395486),xn76ujmswj0
13103-bldg-4032,POINT (139.75376635477673 35.669464648357355),xn76ujmtdy1
13103-bldg-9012,POINT (139.75400272917912 35.66946203483133),xn76ujmv8m9
13103-bldg-4313,POINT (139.75375047541988 35.66958231429798),xn76ujmw6kj
13103-bldg-2473,POINT (139.7540407339987 35.66983238547583),xn76ujmzc4t
13103-bldg-4964,POINT (139.75472945203668 35.66728374827995),xn76ujn2cpx
13103-bldg-3647,POINT (139.75493503021113 35.66713916357337),xn76ujn2nh8
13103-bldg-8060,POINT (139.75474383076437 35.667429447114614),xn76ujn3cdc
13103-bldg-10964,POINT (139.7550006011951 35.66729796366043),xn76ujn3pd1
13103-bldg-728,POINT (139.7548285547996 35.66747784389998),xn76ujn65ec
13103-bldg-2798,POINT (139.7548410288403 35.6676207416731),xn76ujn6gy6
13103-bldg-1437,POINT (139.75500706130487 35.66755111959084),xn76ujn6x9q
13103-bldg-274,POINT (139.75508590823617 35.66722333790253),xn76ujn89s3
13103-bldg-8834,POINT (139.75524275281438 35.66717029801687),xn76ujn8m4m
13103-bldg-10480,POINT (139.75528602035385 35.66723491510859),xn76ujn8wnq
13103-bldg-3018,POINT (139.75509066494598 35.66729459004412),xn76ujn919s
13103-bldg-4512,POINT (139.75508994523346 35.66743332018066),xn76ujn9cek
13103-bldg-9876,POINT (139.75517211534077 35.6674168173792),xn76ujn9g83
13103-bldg-4160,POINT (139.7554870703557 35.66720006160945),xn76ujnb6zu
13103-bldg-6010,POINT (139.75538237102168 35.66725235400488),xn76ujnbb3w
13103-bldg-2097,POINT (139.75564611409743 35.667199480681326),xn76ujnbqxf
13103-bldg-2011,POINT (139.7556753859509 35.667269324233935),xn76ujnbzkb
13103-bldg-7468,POINT (139.75541616265556 35.667409181090925),xn76ujnc9nz
13103-bldg-9676,POINT (139.75554092810427 35.66732941485347),xn76ujnck0h
13103-bldg-5351,POINT (139.75566934033142 35.66733956912966),xn76ujncr4h
13103-bldg-11462,POINT (139.7555587127722 35.66740007003756),xn76ujncst3
13103-bldg-8906,POINT (139.75559016777146 35.66737795497999),xn76ujnct31
13103-bldg-2336,POINT (139.7552109888733 35.66751952756515),xn76ujndk7w
13103-bldg-3089,POINT (139.75516873219647 35.66772811354856),xn76ujnee6q
13103-bldg-9210,POINT (139.755114740439 35.66778038747281),xn76ujnefhn
13103-bldg-4174,POINT (139.7552081105646 35.667676571739996),xn76ujnek2u
13103-bldg-5897,POINT (139.75528492719096 35.66767989760371),xn76ujneq1m
13103-bldg-2687,POINT (139.75523754746712 35.66774325503459),xn76ujnetj6
13103-bldg-10083,POINT (139.755314844134 35.667752379601176),xn76ujnewyg
13103-bldg-7820,POINT (139.75548417946592 35.66759286166938),xn76ujnffc4
13103-bldg-786,POINT (139.75552379558184 35.667662532572095),xn76ujng5wp
13103-bldg-4593,POINT (139.75567869571356 35.66763899204248),xn76ujngp3g
13103-bldg-8127,POINT (139.75556754686556 35.66775432131538),xn76ujngsz2
13103-bldg-6300,POINT (139.75435047447087 35.66780366592945),xn76ujnh02s
13103-bldg-2289,POINT (139.75443095688814 35.66796296384833),xn76ujnhfq0
13103-bldg-10750,POINT (139.7544324312176 35.66808146278019),xn76ujnjdk3
13103-bldg-8555,POINT (139.75495771848247 35.667830600956485),xn76ujnknt9
13103-bldg-8699,POINT (139.75496194134703 35.66797568600638),xn76ujnmn8s
13103-bldg-1248,POINT (139.7545233739397 35.66830399267287),xn76ujnnumv
13103-bldg-7882,POINT (139.75513989811571 35.66792153053559),xn76ujnsdy3
13103-bldg-3224,POINT (139.75527776227258 35.66780888561232),xn76ujnsn12
13103-bldg-3802,POINT (139.75533663200358 35.66785836500932),xn76ujnsr6e
13103-bldg-3032,POINT (139.75529307183317 35.66808127588149),xn76ujntwk7
13103-bldg-2392,POINT (139.75561644247279 35.66789937762997),xn76ujnutfk
13103-bldg-11423,POINT (139.75569743417245 35.66793931756704),xn76ujnuzcc
13103-bldg-11039,POINT (139.75567761160352 35.66801329054262),xn76ujnvprd
13103-bldg-7688,POINT (139.75569081927162 35.6680958158543),xn76ujnvxwu
13103-bldg-2032,POINT (139.75515338189655 35.66822659046255),xn76ujnw7p7
13103-bldg-9755,POINT (139.75578579556316 35.66711594242854),xn76ujp01b6
13103-bldg-1290,POINT (139.75586582856647 35.66718596641812),xn76ujp07tq
13103-bldg-6495,POINT (139.7557582410012 35.6672252083263),xn76ujp09hw
13103-bldg-6537,POINT (139.7558808611985 35.667270032345805),xn76ujp0uj1
13103-bldg-5148,POINT (139.75572558308613 35.66731950475826),xn76ujp10qq
13103-bldg-98,POINT (139.75619127687878 35.66714601914958),xn76ujp25mc
13103-bldg-4829,POINT (139.7562832122142 35.66733041428857),xn76ujp3m2m
13103-bldg-10812,POINT (139.7563635598431 35.66732946711391),xn76ujp3r21
13103-bldg-1805,POINT (139.75632408494562 35.6674058757405),xn76ujp3wqk
13103-bldg-6602,POINT (139.7563387546159 35.66743709321038),xn76ujp3ysp
13103-bldg-1621,POINT (139.75590452875045 35.667498126439284),xn76ujp4hxe
13103-bldg-2891,POINT (139.75600899319022 35.66769150404714),xn76ujp5r59
13103-bldg-3024,POINT (139.75634186023558 35.667470018715534),xn76ujp6nf3
13103-bldg-5019,POINT (139.75637071323453 35.66750059752626),xn76ujp6r2p
13103-bldg-8151,POINT (139.75664671071226 35.66721433438864),xn76ujp8tfs
13103-bldg-5505,POINT (139.7566836299261 35.667276401775254),xn76ujp8yy0
13103-bldg-6161,POINT (139.75648927954438 35.6673095150748),xn76ujp94hr
13103-bldg-4646,POINT (139.75642678543815 35.667398631032704),xn76ujp98v0
13103-bldg-2800,POINT (139.75647516721742 35.66742068248085),xn76ujp9cch
13103-bldg-3764,POINT (139.75661427643857 35.66731910206202),xn76ujp9jnh
13103-bldg-1383,POINT (139.75670242619248 35.66731499253088),xn76ujp9pjq
13103-bldg-724,POINT (139.75660201267615 35.66744154354623),xn76ujp9uv5
13103-bldg-9062,POINT (139.75667697687066 35.667418679371096),xn76ujp9y8e
13103-bldg-10724,POINT (139.75697004082042 35.66727690190975),xn76ujpbvqm
13103-bldg-1978,POINT (139.75679244974998 35.667430741093916),xn76ujpcc6c
13103-bldg-1032,POINT (139.75650484872574 35.66747166473231),xn76ujpd4de
13103-bldg-6137,POINT (139.75652749355976 35.667527709478414),xn76ujpd7j5
13103-bldg-8254,POINT (139.7564073479148 35.66757790345137),xn76ujpd8q6
13103-bldg-1482,POINT (139.7565529021516 35.66757224420275),xn76ujpdetq
13103-bldg-6317,POINT (139.75673527602115 35.66748130108392),xn76ujpdpuq
13103-bldg-6283,POINT (139.75666319512925 35.66750745589996),xn76ujpdq33
13103-bldg-4472,POINT (139.7566140477298 35.66767436487691),xn76ujpem0k
13103-bldg-11248,POINT (139.7565669862353 35.66776976404083),xn76ujpeu41
13103-bldg-7935,POINT (139.7569419722446 35.66762156879803),xn76ujpfuy9
13103-bldg-6720,POINT (139.75575712436003 35.6678588936206),xn76ujph34v
13103-bldg-3995,POINT (139.75581865038282 35.667833099783905),xn76ujph4w5
13103-bldg-5798,POINT (139.75578590068724 35.66798944795693),xn76ujpj1g4
13103-bldg-1891,POINT (139.7558462651084 35.66797288306862),xn76ujpj520
13103-bldg-10022,POINT (139.75580744155678 35.66803044246108),xn76ujpj66g
13103-bldg-9705,POINT (139.75576314089307 35.66807617285416),xn76ujpj976
13103-bldg-5142,POINT (139.7558246192845 35.66806845973912),xn76ujpjd9z
13103-bldg-4981,POINT (139.75606520031113 35.66790140051486),xn76ujpk86e
13103-bldg-4332,POINT (139.756183008669 35.66791953955607),xn76ujpken5
13103-bldg-8521,POINT (139.75593425552415 35.66847222177078),xn76ujppvm1
13103-bldg-1557,POINT (139.75602556029654 35.66843771697208),xn76ujppxqt
13103-bldg-8961,POINT (139.75638265484096 35.668292262655896),xn76ujpqzex
13103-bldg-8738,POINT (139.75611882907003 35.66841363533297),xn76ujpr9d5
13103-bldg-11500,POINT (139.75624008032597 35.668370341391274),xn76ujprk6j
13103-bldg-1311,POINT (139.7567935233594 35.66783349803949),xn76ujpu1q4
13103-bldg-4308,POINT (139.7568578695817 35.66804834039858),xn76ujpv6y4
13103-bldg-4959,POINT (139.7570505735882 35.66808192822015),xn76ujpvxk3
13103-bldg-8101,POINT (139.75642140734195 35.66836468824178),xn76ujpx29h
13103-bldg-4709,POINT (139.7568517087863 35.66822452933425),xn76ujpy6wv
13103-bldg-6265,POINT (139.75681381640192 35.668479908430065),xn76ujpzcy9
13103-bldg-4736,POINT (139.75686221333308 35.66842802348978),xn76ujpzduv
13103-bldg-9911,POINT (139.75690589150705 35.668414932807764),xn76ujpzefq
13103-bldg-10230,POINT (139.75451550513247 35.66915905553507),xn76ujq5ujp
13103-bldg-10593,POINT (139.75532198452365 35.668693380477535),xn76ujq9pn3
13103-bldg-4023,POINT (139.75537802256292 35.66861897081835),xn76ujqbb26
13103-bldg-10699,POINT (139.75547345829085 35.66863133627223),xn76ujqbfdf
13103-bldg-10839,POINT (139.7554730640325 35.66891537342359),xn76ujqf6xc
13103-bldg-2037,POINT (139.75568262482483 35.66888562538113),xn76ujqfr6j
13103-bldg-4278,POINT (139.75454988609889 35.66965785050766),xn76ujqnv41
13101-bldg-599,POINT (139.7549865537255 35.66982811986218),xn76ujqrz1y
13103-bldg-3662,POINT (139.75571656816834 35.66858773153856),xn76ujr084x
13103-bldg-4298,POINT (139.7562545740945 35.668661290100914),xn76ujr3hb2
13103-bldg-1370,POINT (139.7558191616809 35.668841038492104),xn76ujr449g
13103-bldg-8605,POINT (139.75636107881792 35.66905029417246),xn76ujr7r0z
13103-bldg-10833,POINT (139.75685532089182 35.66857546330036),xn76ujrbdb2
13103-bldg-8648,POINT (139.75693070452147 35.66851536156023),xn76ujrbht0
13103-bldg-8278,POINT (139.75571682041 35.669259657115894),xn76ujrh2pz
13101-bldg-3751,POINT (139.7563404386906 35.66951873698537),xn76ujrqnb0
13101-bldg-4377,POINT (139.75608122408684 35.66971841992077),xn76ujrr0tr
13101-bldg-956,POINT (139.7566308275268 35.6694803174754),xn76ujrtv91
13101-bldg-3335,POINT (139.75692880632803 35.66941006597251),xn76ujrvk7z
13101-bldg-2593,POINT (139.7565698415998 35.6696568925905),xn76ujrwu1g
13101-bldg-4352,POINT (139.756804474821 35.66983060669216),xn76ujrzcd6
13103-bldg-4798,POINT (139.75259286261266 35.66997905906459),xn76ujs8xqn
13103-bldg-8043,POINT (139.7527788622441 35.66990831643538),xn76ujsb7bb
13103-bldg-2971,POINT (139.75277912413415 35.67013608378029),xn76ujsceg2
13101-bldg-601,POINT (139.7528215065325 35.67092207009507),xn76ujsyhvb
13103-bldg-4470,POINT (139.75346258979138 35.66997445365515),xn76ujt2etn
13103-bldg-1283,POINT (139.7535257194843 35.67008213257705),xn76ujt3m1m
13101-bldg-4004,POINT (139.7530361678927 35.67054222445134),xn76ujt5cz0
13101-bldg-3747,POINT (139.7533674776409 35.6704643620685),xn76ujt792x
13101-bldg-1169,POINT (139.75401885616677 35.67018120323425),xn76ujtcbet
13101-bldg-2307,POINT (139.75370288568016 35.67030583140475),xn76ujtd96c
13101-bldg-748,POINT (139.7543333573286 35.67031818907409),xn76ujtfxvr
13101-bldg-2324,POINT (139.7533177081864 35.67087612723856),xn76ujtmbm6
13101-bldg-608,POINT (139.75361549291983 35.670874010242166),xn76ujtmzkb
13101-bldg-2763,POINT (139.7532047941954 35.671095599594366),xn76ujtpjwn
13101-bldg-3867,POINT (139.75351849446224 35.671176913436355),xn76ujtrtj2
13101-bldg-1787,POINT (139.75385965994684 35.670560026082796),xn76ujtshfq
13101-bldg-3987,POINT (139.7539507708216 35.67071685899137),xn76ujtszpd
13101-bldg-431,POINT (139.754256606509 35.6709361153399),xn76ujtyq0q
13101-bldg-3175,POINT (139.75255123135284 35.67125953278819),xn76uju8nkx
13101-bldg-2478,POINT (139.75268073267597 35.671478420374946),xn76ujuc3mx
13101-bldg-4503,POINT (139.7524149668931 35.67248167145715),xn76ujux729
13101-bldg-4507,POINT (139.75237317193117 35.672558580041986),xn76ujuxdqf
13101-bldg-2717,POINT (139.7530469930302 35.67125922796473),xn76ujv04h8
13101-bldg-2294,POINT (139.75321594257912 35.671556337324006),xn76ujv1vun
13101-bldg-1688,POINT (139.75337467117606 35.67137136444506),xn76ujv2c9t
13101-bldg-3211,POINT (139.7532121086032 35.67162993281423),xn76ujv4mcg
13101-bldg-3929,POINT (139.75385682147254 35.67129162529717),xn76ujv8kfs
13101-bldg-4497,POINT (139.75385735507908 35.672157038221),xn76ujvtkuh
13101-bldg-4501,POINT (139.75403269846467 35.67237827604936),xn76ujvy8vr
13101-bldg-2540,POINT (139.7547083383955 35.66993925508827),xn76ujw22wx
13101-bldg-4447,POINT (139.7551847948191 35.67007484852839),xn76ujw95zf
13101-bldg-3716,POINT (139.75534133280112 35.670287225782374),xn76ujwdrrr
13101-bldg-337,POINT (139.7544549037909 35.67064589223279),xn76ujwhdf6
13101-bldg-4157,POINT (139.75457661149449 35.670854718089984),xn76ujwjv9m
13101-bldg-1680,POINT (139.7547094048331 35.67103062113734),xn76ujwqbf0
13101-bldg-3836,POINT (139.7551989759669 35.67060345340116),xn76ujwsk4m
13101-bldg-1716,POINT (139.75620339288474 35.669903136521455),xn76ujx25xf
13101-bldg-1308,POINT (139.75605647844327 35.67011286862653),xn76ujx32nu
13101-bldg-1696,POINT (139.75632805669608 35.670196700547294),xn76ujx3yqx
13101-bldg-2749,POINT (139.75624985989606 35.67042378459417),xn76ujx7k8u
13101-bldg-1796,POINT (139.756567599875 35.67011176098636),xn76ujx9knc
13101-bldg-3376,POINT (139.75676481988708 35.67002759686413),xn76ujxbbxh
13101-bldg-1685,POINT (139.75696794262052 35.66993288937483),xn76ujxbmmk
